,,,,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,
2011,IV,Nov,,100,100,100,300,100,100,100,100,400,700,100,100,100,300,100,100,100,100,400,1400,100,100,100,300,100,100,100,100,400,2100,100,100,100,300,100,100,100,100,400,2800,7000,100,100,100,300,100,100,100,100,400,3500,100,100,100,3800,100,100,100,100,400,4200,100,100,100,4500,100,100,100,100,400,4900,100,100,100,5200,100,100,100,100,400,5600,18200,
2011,IV,Dec,9,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,IV,Dec,8,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,IV,Dec,7,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,IV,Dec,6,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,IV,Dec,5,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,IV,Dec,4,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,IV,Dec,3,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,IV,Dec,2,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,IV,Dec,10,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,IV,Dec,1,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,IV,Dec,,100,100,100,300,100,100,100,100,400,700,100,100,100,300,100,100,100,100,400,1400,100,100,100,300,100,100,100,100,400,2100,100,100,100,300,100,100,100,100,400,2800,7000,100,100,100,300,100,100,100,100,400,3500,100,100,100,3800,100,100,100,100,400,4200,100,100,100,4500,100,100,100,100,400,4900,100,100,100,5200,100,100,100,100,400,5600,18200,
2011,IV,,,2700,2700,2700,8100,2700,2700,2700,2700,10800,18900,2700,2700,2700,8100,2700,2700,2700,2700,10800,37800,2700,2700,2700,8100,2700,2700,2700,2700,10800,56700,2700,2700,2700,8100,2700,2700,2700,2700,10800,75600,189000,2700,2700,2700,8100,2700,2700,2700,2700,10800,94500,2700,2700,2700,102600,2700,2700,2700,2700,10800,113400,2700,2700,2700,121500,2700,2700,2700,2700,10800,132300,2700,2700,2700,140400,2700,2700,2700,2700,10800,151200,491400,
2011,III,Sep,9,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,III,Sep,8,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,III,Sep,7,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,III,Sep,6,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,III,Sep,5,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,III,Sep,4,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,III,Sep,3,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,III,Sep,2,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,III,Sep,10,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,III,Sep,1,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,III,Sep,,2800,2800,2800,8400,2800,2800,2800,2800,11200,19600,2800,2800,2800,8400,2800,2800,2800,2800,11200,39200,2800,2800,2800,8400,2800,2800,2800,2800,11200,58800,2800,2800,2800,8400,2800,2800,2800,2800,11200,78400,196000,2800,2800,2800,8400,2800,2800,2800,2800,11200,98000,2800,2800,2800,106400,2800,2800,2800,2800,11200,117600,2800,2800,2800,126000,2800,2800,2800,2800,11200,137200,2800,2800,2800,145600,2800,2800,2800,2800,11200,156800,509600,
2011,III,Jul,9,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,III,Jul,8,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,III,Jul,7,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,III,Jul,6,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,III,Jul,5,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,III,Jul,4,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,III,Jul,3,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,III,Jul,2,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,III,Jul,10,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,III,Jul,1,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,III,Jul,,100,100,100,300,100,100,100,100,400,700,100,100,100,300,100,100,100,100,400,1400,100,100,100,300,100,100,100,100,400,2100,100,100,100,300,100,100,100,100,400,2800,7000,100,100,100,300,100,100,100,100,400,3500,100,100,100,3800,100,100,100,100,400,4200,100,100,100,4500,100,100,100,100,400,4900,100,100,100,5200,100,100,100,100,400,5600,18200,
2011,III,Aug,9,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,III,Aug,8,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,III,Aug,7,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,III,Aug,6,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,III,Aug,5,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,III,Aug,4,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,III,Aug,3,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,III,Aug,2,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,III,Aug,10,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,III,Aug,1,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,III,Aug,,100,100,100,300,100,100,100,100,400,700,100,100,100,300,100,100,100,100,400,1400,100,100,100,300,100,100,100,100,400,2100,100,100,100,300,100,100,100,100,400,2800,7000,100,100,100,300,100,100,100,100,400,3500,100,100,100,3800,100,100,100,100,400,4200,100,100,100,4500,100,100,100,100,400,4900,100,100,100,5200,100,100,100,100,400,5600,18200,
2011,III,,,3000,3000,3000,9000,3000,3000,3000,3000,12000,21000,3000,3000,3000,9000,3000,3000,3000,3000,12000,42000,3000,3000,3000,9000,3000,3000,3000,3000,12000,63000,3000,3000,3000,9000,3000,3000,3000,3000,12000,84000,210000,3000,3000,3000,9000,3000,3000,3000,3000,12000,105000,3000,3000,3000,114000,3000,3000,3000,3000,12000,126000,3000,3000,3000,135000,3000,3000,3000,3000,12000,147000,3000,3000,3000,156000,3000,3000,3000,3000,12000,168000,546000,
2011,II,May,9,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,II,May,8,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,II,May,7,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,II,May,6,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,II,May,5,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,II,May,4,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,II,May,3,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,II,May,2,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,II,May,10,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,II,May,1,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,II,May,,3100,3100,3100,9300,3100,3100,3100,3100,12400,21700,3100,3100,3100,9300,3100,3100,3100,3100,12400,43400,3100,3100,3100,9300,3100,3100,3100,3100,12400,65100,3100,3100,3100,9300,3100,3100,3100,3100,12400,86800,217000,3100,3100,3100,9300,3100,3100,3100,3100,12400,108500,3100,3100,3100,117800,3100,3100,3100,3100,12400,130200,3100,3100,3100,139500,3100,3100,3100,3100,12400,151900,3100,3100,3100,161200,3100,3100,3100,3100,12400,173600,564200,
2011,II,Jun,9,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,II,Jun,8,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,II,Jun,7,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,II,Jun,6,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,II,Jun,5,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,II,Jun,4,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,II,Jun,3,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,II,Jun,2,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,II,Jun,10,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,II,Jun,1,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,II,Jun,,100,100,100,300,100,100,100,100,400,700,100,100,100,300,100,100,100,100,400,1400,100,100,100,300,100,100,100,100,400,2100,100,100,100,300,100,100,100,100,400,2800,7000,100,100,100,300,100,100,100,100,400,3500,100,100,100,3800,100,100,100,100,400,4200,100,100,100,4500,100,100,100,100,400,4900,100,100,100,5200,100,100,100,100,400,5600,18200,
2011,II,Apr,9,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,II,Apr,8,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,II,Apr,7,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,II,Apr,6,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,II,Apr,5,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,II,Apr,4,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
